35
0,0,0,0,2,0,1024,0,0,0,0,1024,0,0,0,2,#0
0,0,0,0,2,1024,0,0,1024,0,2,0,2,0,0,0,#0
2,1024,2,0,1024,0,0,0,2,2,0,0,0,0,0,0,#0
2,1024,2,0,1024,0,0,2,4,0,0,0,0,0,0,0,#4
2,1024,2,0,1024,2,0,0,4,2,0,0,0,0,0,0,#4
2,1024,2,0,1024,4,0,0,4,0,0,0,0,0,0,2,#8
2,1024,2,2,1024,4,0,2,4,0,0,0,0,0,0,0,#8
2,1024,4,0,1024,4,2,0,4,0,0,2,0,0,0,0,#12
2,1024,4,2,1024,4,2,0,4,0,0,0,0,4,0,0,#12
2,1024,4,2,1024,8,2,0,4,0,0,0,0,2,0,0,#20
2,1024,4,2,1024,8,2,0,4,2,0,0,0,0,2,0,#20
2,1024,4,2,1024,8,2,0,4,2,0,0,2,0,2,0,#20
2,1024,4,2,1024,8,4,2,4,2,0,0,2,0,0,0,#24
2,1024,8,4,1024,8,0,0,4,2,0,0,2,2,0,0,#36
2,1024,8,4,1024,8,2,0,4,4,0,0,2,0,0,0,#40
2,1024,8,4,1024,8,2,0,8,0,0,2,2,0,0,0,#48
2,1024,8,4,1024,8,2,2,8,0,0,2,2,0,0,0,#48
2,1024,8,4,1024,8,4,0,8,2,2,0,2,0,0,0,#52
2,1024,8,4,1024,8,4,0,8,4,0,0,2,0,0,2,#56
2,1024,8,4,1024,8,4,2,8,4,0,0,2,0,2,0,#56
2,1024,8,4,1024,8,4,2,8,4,2,2,2,0,0,0,#56
2,1024,8,4,1024,8,4,2,8,4,4,0,2,0,0,2,#60
2,1024,8,4,1024,8,4,2,8,8,0,2,4,0,0,0,#72
2,1024,8,4,1024,8,4,2,16,2,2,0,4,0,0,0,#88
2,1024,8,4,1024,8,4,2,16,4,0,2,4,0,0,0,#92
2,1024,8,4,1024,8,4,4,16,4,0,0,4,2,0,0,#96
2,1024,8,4,1024,8,8,0,16,4,0,2,4,2,0,0,#104
2,1024,8,4,1024,16,0,2,16,4,2,0,4,2,0,0,#120
2,1024,8,4,1024,16,2,2,16,4,0,0,4,2,0,2,#120
2,1024,8,4,1024,16,4,0,16,4,2,0,4,4,0,0,#128
2,1024,8,4,1024,16,4,0,16,8,2,0,4,0,0,2,#136
2,1024,8,4,1024,16,4,2,16,8,2,2,4,0,0,0,#136
2,1024,8,4,1024,16,4,2,16,8,4,0,4,0,2,0,#140
2,1024,8,4,1024,16,8,2,16,8,2,0,4,0,2,0,#148
2,1024,16,4,1024,16,4,2,16,8,2,0,4,0,0,0,#168
