255
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,#0
0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,#4
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,#8
4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,#8
0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,#24
2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,#24
0,0,0,2,0,0,0,0,2,0,0,8,0,0,0,8,#40
0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,16,#40
0,0,0,0,0,0,0,2,4,0,0,2,0,0,2,16,#44
0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,16,#48
0,0,0,0,0,2,0,0,0,0,0,4,0,4,4,16,#48
2,0,0,0,0,0,0,0,0,2,0,4,0,4,4,16,#56
4,0,0,2,0,0,0,0,0,0,2,4,0,0,8,16,#56
0,0,0,0,0,0,0,2,0,0,2,4,4,2,8,16,#56
4,2,2,2,0,0,8,4,0,2,0,16,0,0,0,0,#60
0,0,0,0,0,0,0,2,0,2,2,4,4,4,8,16,#72
0,0,0,2,0,0,0,2,0,0,4,4,0,8,8,16,#76
0,0,0,0,0,2,0,4,0,0,4,4,0,8,8,16,#100
0,0,0,2,0,0,2,4,0,0,0,8,0,0,16,16,#100
0,0,0,2,0,0,0,4,0,2,2,8,0,0,16,16,#136
0,0,0,2,0,0,4,4,0,0,4,8,0,0,0,32,#144
0,0,0,2,0,0,0,4,0,2,0,8,0,0,8,32,#144
0,0,0,2,0,0,2,4,0,0,2,8,0,0,8,32,#148
0,0,0,2,0,0,4,4,0,0,4,8,0,0,8,32,#156
0,0,0,2,0,0,0,8,0,0,4,8,0,2,8,32,#172
0,0,0,2,0,0,0,2,0,0,4,16,0,2,8,32,#176
0,0,0,0,0,0,2,4,0,0,4,16,0,2,8,32,#176
0,2,2,4,0,0,4,16,0,0,8,32,2,0,0,0,#176
2,0,0,0,0,0,2,4,0,0,4,16,2,2,8,32,#180
0,0,0,2,0,0,2,4,0,0,4,16,2,4,8,32,#180
2,4,2,2,0,0,4,4,0,0,8,16,0,0,2,32,#180
0,0,2,2,0,2,4,4,0,0,8,16,2,4,2,32,#192
0,0,0,4,0,0,2,8,0,2,8,16,2,4,2,32,#192
2,2,2,4,0,4,8,8,0,2,2,16,0,0,0,32,#192
0,0,2,4,0,2,2,8,0,4,8,16,2,2,2,32,#200
0,0,2,4,0,2,4,8,0,4,8,16,0,2,4,32,#200
4,2,2,4,0,4,4,8,0,2,8,16,0,0,4,32,#200
0,0,2,4,0,2,4,8,2,4,8,16,4,2,4,32,#200
2,2,2,4,4,4,4,8,2,2,8,16,0,0,4,32,#200
0,2,2,4,2,2,4,8,4,4,8,16,2,2,4,32,#220
0,0,4,4,2,4,4,8,0,8,8,16,0,4,4,32,#228
0,0,0,4,2,4,8,8,0,8,8,16,2,4,4,32,#268
0,0,0,4,0,2,4,16,0,2,16,16,0,2,8,32,#304
0,0,0,2,0,0,4,4,0,2,16,32,0,4,8,32,#312
0,0,0,2,0,2,0,8,0,2,16,32,0,4,8,32,#380
0,0,0,2,0,0,0,2,0,4,16,8,0,4,8,64,#392
0,8,16,4,0,0,8,8,0,0,0,64,0,2,0,0,#392
0,2,0,0,0,0,0,4,0,8,16,8,0,2,8,64,#392
0,0,0,2,0,0,2,4,0,8,16,8,0,2,8,64,#392
0,8,2,2,0,2,16,4,0,0,8,8,0,2,0,64,#396
0,0,0,2,0,0,2,4,2,8,16,8,0,4,8,64,#396
4,0,0,2,0,0,2,4,0,8,16,8,2,4,8,64,#396
2,0,4,2,0,0,2,4,0,8,16,8,2,4,8,64,#400
0,0,4,2,0,2,2,4,0,8,16,8,4,4,8,64,#412
0,0,4,2,0,0,4,4,0,8,16,8,2,8,8,64,#436
0,0,0,2,0,0,8,4,0,2,16,8,2,16,8,64,#436
2,2,8,2,0,16,16,4,0,0,8,8,2,0,0,64,#440
0,2,0,2,0,0,8,4,0,2,16,8,4,16,8,64,#444
0,2,0,4,0,0,8,4,0,2,16,8,4,16,8,64,#456
0,0,0,2,0,0,8,8,0,4,16,8,4,16,8,64,#472
0,0,0,2,0,0,2,16,0,4,16,8,4,16,8,64,#472
4,4,2,2,0,16,16,16,0,2,8,8,0,0,0,64,#472
0,0,4,2,0,4,2,16,0,16,16,8,4,2,8,64,#504
0,0,4,2,0,4,2,16,0,2,32,8,4,2,8,64,#508
0,0,4,2,0,0,2,16,4,4,32,8,4,4,8,64,#524
0,0,4,2,0,0,2,16,0,8,32,8,2,8,8,64,#540
0,2,4,2,0,0,2,16,0,0,32,8,2,16,8,64,#540
2,0,4,2,0,0,2,16,0,2,32,8,2,16,8,64,#540
0,2,4,2,2,0,2,16,0,2,32,8,2,16,8,64,#548
0,2,4,2,0,0,2,16,0,4,32,8,4,16,8,64,#548
0,0,4,2,2,2,2,16,0,4,32,8,4,16,8,64,#552
0,0,4,2,2,2,4,16,0,4,32,8,4,16,8,64,#560
0,2,0,2,0,2,8,16,2,4,32,8,4,16,8,64,#564
0,2,0,4,0,2,8,16,2,4,32,8,4,16,8,64,#568
0,0,2,4,0,4,8,16,2,4,32,8,4,16,8,64,#576
0,0,2,4,0,2,8,16,2,8,32,8,4,16,8,64,#576
2,4,0,0,2,8,16,2,2,8,32,8,4,16,8,64,#596
0,0,0,2,2,4,16,2,4,16,32,8,4,16,8,64,#640
0,0,0,2,0,0,16,4,2,4,32,8,8,32,8,64,#640
2,4,16,2,8,32,32,4,2,0,8,8,0,0,0,64,#640
0,0,0,2,2,4,16,4,8,4,32,8,2,32,8,64,#648
0,0,2,2,2,0,16,4,8,8,32,8,2,32,8,64,#668
0,2,0,4,0,2,16,4,0,16,32,8,2,32,8,64,#680
0,2,0,0,0,4,16,8,0,16,32,8,2,32,8,64,#680
0,0,0,2,2,4,16,8,0,16,32,8,2,32,8,64,#700
0,0,0,0,2,4,16,2,0,16,32,16,4,32,8,64,#700
0,2,0,0,0,4,16,2,2,16,32,16,4,32,8,64,#700
4,0,0,2,0,4,16,2,2,16,32,16,4,32,8,64,#704
2,0,0,0,4,4,16,4,2,16,32,16,4,32,8,64,#712
2,0,0,2,0,8,16,4,2,16,32,16,4,32,8,64,#716
0,0,2,2,0,8,16,4,4,16,32,16,4,32,8,64,#720
2,0,0,4,0,8,16,4,4,16,32,16,4,32,8,64,#736
2,0,0,0,0,8,16,8,2,16,32,16,8,32,8,64,#736
0,2,0,2,0,8,16,8,2,16,32,16,8,32,8,64,#740
0,4,0,4,0,8,16,8,2,16,32,16,8,32,8,64,#748
0,0,0,8,2,8,16,8,2,16,32,16,8,32,8,64,#768
0,0,0,2,0,8,16,16,4,16,32,16,8,32,8,64,#800
0,0,0,2,2,0,8,32,4,16,32,16,8,32,8,64,#800
0,2,0,2,0,2,8,32,4,16,32,16,8,32,8,64,#804
0,0,0,2,2,4,8,32,4,16,32,16,8,32,8,64,#804
2,0,2,0,2,4,8,32,4,16,32,16,8,32,8,64,#808
0,0,2,4,2,4,8,32,4,16,32,16,8,32,8,64,#808
2,4,2,0,2,4,8,32,4,16,32,16,8,32,8,64,#808
2,2,4,2,2,4,8,32,4,16,32,16,8,32,8,64,#812
2,2,4,2,4,4,8,32,4,16,32,16,8,32,8,64,#824
2,4,4,2,0,8,8,32,4,16,32,16,8,32,8,64,#824
2,4,4,2,2,8,8,32,4,16,32,16,8,32,8,64,#848
0,2,8,2,4,2,16,32,4,16,32,16,8,32,8,64,#860
0,0,8,2,2,4,16,32,8,16,32,16,8,32,8,64,#876
0,0,8,2,2,4,16,32,2,16,32,16,16,32,8,64,#880
2,0,8,2,0,4,16,32,4,16,32,16,16,32,8,64,#880
2,2,8,2,0,4,16,32,4,16,32,16,16,32,8,64,#880
2,2,8,2,2,4,16,32,4,16,32,16,16,32,8,64,#884
2,4,8,2,2,4,16,32,4,16,32,16,16,32,8,64,#896
0,2,8,2,4,8,16,32,4,16,32,16,16,32,8,64,#904
0,2,8,2,2,8,16,32,8,16,32,16,16,32,8,64,#904
2,2,8,2,8,8,16,32,16,16,32,16,2,32,8,64,#956
2,4,8,2,0,16,16,32,0,32,32,16,2,32,8,64,#1024
0,2,8,2,0,4,16,32,0,16,32,16,4,64,8,64,#1024
2,8,2,0,4,16,32,0,16,32,16,2,4,64,8,64,#1024
2,2,8,2,0,4,16,32,16,32,16,2,4,64,8,64,#1056
0,2,2,2,2,4,8,32,16,32,32,2,4,64,8,64,#1124
0,2,2,4,2,4,8,32,0,16,64,2,4,64,8,64,#1124
2,2,2,4,0,4,8,32,2,16,64,2,4,64,8,64,#1128
